event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
UGA6211,2020-09-05,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),NRM: National Resistance Movement,Rioters,,,,Rioters only,,800,Eastern Africa,Uganda,Kyankwanzi,Kiboga,Kyankwanzi Town Council,Kyankwanzi,1.1986,31.8059,1,Chimp Reports,National,"On 5 September 2020, supporters of an NRM candidate (who lost in primary elections) barricaded the highway at Kyankwanzi town (Kyankwanzi district) with burning logs, to demonstrate against the results of the election.",0,crowd size=no report,1667868638
UGA6210,2020-09-05,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Military Forces of Uganda (1986-),Police Forces of Uganda (1986-); Government of Uganda (1986-); NRM: National Resistance Movement,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Bundibugyo,Bwamba,Tokwe,Bundibugyo,0.7414,30.0417,1,Independent (Uganda),National,"On 5 September 2020, a government minister attempted to enter the central polling station in Bundibugyo (Bundibugyo district) during NRM primaries, prompting supporters of a rival candidate to chase him from the venue. The minister's security detail (presumed to be army) fired live rounds in the air to disperse the youth. NRM youth were also reported to have marched through the town later that day, creating tension as they alleged that vote-rigging was occurring. Police dispersed the youth with live rounds (presumed to be fired in the air).",0,crowd size=no report,1667868638
UGA6214,2020-09-05,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda); NRM: National Resistance Movement,Rioters,Civilians (Uganda),Teachers (Uganda); NRM: National Resistance Movement,Civilians,Rioters-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Sheema,Sheema,Kabwohe Division,Sheema,-0.5799,30.3784,1,Independent (Uganda),National,"On 5 September 2020, an NRM-affiliated professor was attacked by a mob of rival NRM supporters in Sheema (Sheema district) after the professor was seen entering a tallying station carrying declarations of results. Police and UPDF rescued the academic, and confiscated the list of results he was carrying to quell the mob.",0,crowd size=no report,1667943765
UGA6209,2020-09-05,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Military Forces of Uganda (1986-),Police Forces of Uganda (1986-),State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Bugiri,Bugiri,Western Division,Bugiri,0.5714,33.7417,1,URN (Uganda),National,"On 5 September 2020, NRM youth rioted in Bugiri (Bugiri district) amid allegations of electoral malpractice during NRM primaries, throwing stones at security forces. Police and UPDF fired tear gas and live rounds to disperse the youth, with a female market vendor being hit by a stray round, and dying of her injuries shortly after.",1,crowd size=no report,1667943765
UGA6298,2020-09-05,2020,2,Demonstrations,Protests,Protest with intervention,Protesters (Uganda),,Protesters,Police Forces of Uganda (1986-),Private Security Forces (Uganda),State forces,State forces-Protesters,,800,Eastern Africa,Uganda,Kiryandongo,Kibanda,Kiryandongo Town Council,Kiryandongo,1.8763,32.0623,2,Front Line Defenders,Local partner-Other,"Around 5 September 2020 (between 4 - 7 September), protesters gathered at the Great Season Company HQ, presumed to be in or close to Kiryandongo town (Kiryandongo district), calling for the release of an activist who had been detained on 4 September after attempting to retrieve stolen goats from the company. Police fired tear gas and live rounds (presumed to have been fired into the air) and arrested seven, whilst police and private security guarding the building were reported to have beaten protesters.",0,crowd size=no report,1670612357
UGA6213,2020-09-05,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Police Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Rubanda,Rubanda,Rubanda Town Council,Rubanda,-1.1846,29.8517,1,Independent (Uganda),National,"On 5 September 2020, supporters of a defeated NRM candidate threw stones at police in Rubanda (Rubanda district), after they were evicted from the voting hall for disrupting proceedings after information on voting irregularities emerged. The officers then dispersed the youth.",0,crowd size=no report,1721086466
UGA6212,2020-09-05,2020,2,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Civilians (Uganda),NRM: National Resistance Movement,Civilians,Rioters-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Mbale,Mbale,Northern Division,Mbale,1.0806,34.175,1,URN (Uganda),National,"Around 5 September 2020 (as reported), a defeated NRM candidate and his supporters rioted during the announcement of NRM primary results in Mbale (Mbale district), beating the registrar, and alleging that vote rigging had taken place.",0,crowd size=no report,1739238852
UGA6201,2020-09-04,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Police Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Isingiro,Bukanga,Ngarama,Isingiro,-0.8686,30.8302,1,URN (Uganda); Chimp Reports,National,"On 4 September 2020, rival NRM youth engaged in what is described as a 'fracas' at Isingiro town (Isingiro district). A police officer fired at the youth, killing one, who is believed to be a pollster.",1,crowd size=no report,1667868638
UGA6207,2020-09-04,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Military Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Isingiro,Bukanga,Rugaaga,Rugaaga,-0.8301,31.0238,1,Chimp Reports; URN (Uganda),National,"On 4 September 2020, UPDF fired upon NRM youth who were reported to have turned violent during primary elections at Rugaaga (Isingiro district), killing one.",1,crowd size=no report,1667868638
UGA6206,2020-09-04,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters-Rioters,,800,Eastern Africa,Uganda,Rakai,Kooki,Rakai Town Council,Rakai,-0.707,31.4041,1,URN (Uganda),National,"On 4 September 2020, two rival groups of NRM supporters clashed in Rakai town (Rakai district), amid tensions between two NRM contenders during the internal primaries. At least six were wounded and hospitalized, whilst two have been arrested.",0,crowd size=at least 8,1667868638
UGA6203,2020-09-04,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Uganda),NRM: National Resistance Movement,Protesters,Police Forces of Uganda (1986-),,State forces,State forces-Protesters,,800,Eastern Africa,Uganda,Kitgum,Chua,Orom,Lalekan,3.4894,33.4118,1,URN (Uganda),National,"On 4 September 2020, NRM youth protested in Lalekan (Kitgum district) during NRM primaries, claiming that electoral fraud had taken place. Police used tear gas and live rounds (presumed to be fired in the air) to disperse the youth.",0,crowd size=no report,1667868638
UGA6202,2020-09-04,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters-Rioters,,800,Eastern Africa,Uganda,Katakwi,Toroma,Kapujan,Kapujan,1.7301,33.9052,2,URN (Uganda),National,"On 4 September 2020, two rival groups of NRM supporters clashed in Apule village near Kapujan (Katakwi district). Police and UPDF fired live rounds to disperse the youth, with stray bullets hitting three people (note that is unclear whether the victims were part of the clashing youth), one of whom was killed. Several security officers have been arrested.",1,crowd size=no report,1667868638
UGA6204,2020-09-04,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Rioters-Rioters,,800,Eastern Africa,Uganda,Kampala,Kampala,Nakawa Division,Nakawa,0.3333,32.6333,1,Chimp Reports,National,"On 4 September 2020, two groups of NRM supporters clashed at a polling station in Nakwa West (Kampala) when one of the candidates in the NRM primaries was accused of recruiting non-NRM youth to fraudulently take part in the vote.",0,crowd size=no report,1710202865
UGA6200,2020-09-04,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Uganda),DP: Democratic Party (Uganda),Protesters,,,,Protesters only,,800,Eastern Africa,Uganda,Wakiso,Entebbe,Division A,Entebbe,0.0561,32.4794,1,Independent (Uganda),National,"On 4 September 2020, Democratic Party supporters demonstrated at the police station in Entebbe (Wakiso district), after several party officials (including the deputy mayor of Entebbe) were arrested in relation to clashes with NRM supporters that week.",0,crowd size=no report,1734466548
UGA6205,2020-09-04,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),Rioters,Civilians (Uganda),Women (Uganda),Civilians,Rioters-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Rubanda,Rubanda,Bubaare,Nyamiyaga Parish,-1.2094,29.9543,2,URN (Uganda),National,"On 4 September 2020, a lynch mob killed a woman who they suspected of killing her husband at Nyamiyaga Parish (Rubanda district). Police have arrested two and confirmed the identity of a third member of the mob.",1,crowd size=at least 3,1737435638
UGA7866,2020-09-04,2020,1,Political violence,Violence against civilians,Attack,NRM: National Resistance Movement,,Political militia,Civilians (Uganda),NRM: National Resistance Movement,Civilians,Political militia-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Tororo,Tororo,Kwapa,Akoret,0.7326,34.2317,1,New Vision (Uganda),National,"On 4 September 2020, three NRM supporters attacked and killed a registrar of NRM and injured another person at Akoret B Polling Station, in Akoret Zone (Tororo, Eastern), on suspicion that the registrar was biased and was rigging NRM Primaries for another candidate. The registrar succumbed to his injuries while the other victim was injured and rushed to the hospital. The perpatrators were arrested.",1,,1739840238
UGA6208,2020-09-04,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement; Vigilante Group (Uganda),Rioters,Civilians (Uganda),,Civilians,Rioters-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Isingiro,Isingiro,Kabuyanda,Rwakakwenda,-0.959,30.5865,2,Chimp Reports; URN (Uganda),National,"On 4 September 2020, a lynch mob (presumed to be NRM supporters) killed a man in Rwakakwenda (Isingiro district), after they accused him of attempting to tamper with ballots during NRM primary elections.",1,crowd size=no report,1741125298
UGA6198,2020-09-03,2020,2,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Uganda),,Political militia,Civilians (Uganda),Christian Group (Uganda),Civilians,Political militia-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Kanungu,Kinkizi,Rutenga,Mulamba,-0.9503,29.8323,2,Chimp Reports,National,"Around 3 September 2020 (as reported), a Catholic priest was abducted and beaten by an unknown group of men from his church in Rutenga parish (Kanungu district). The victim was then robbed, and left outside the police station at Kanungu town. The source suggests the attack is linked to the NRM primaries, with a candidate (who denies involvement) being implicated in the attack.",0,,1667868638
UGA6196,2020-09-03,2020,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Uganda),,Political militia,Civilians (Uganda),NRM: National Resistance Movement,Civilians,Political militia-Civilians,Civilian targeting,800,Eastern Africa,Uganda,Kamwenge,Kibale,Kamwenge,Kabuga,0.2087,30.54,2,URN (Uganda),National,"On 3 September 2020, an unknown group attacked a Ugandan MP (of the NRM party) along with his wife and driver at an unspecified location implied to be in the Kabuga area of Kibale county (Kamwenge district), after they were visiting a man who worked for the MP and was also wounded in a similar attack. The MP has accused one of his rivals in the NRM primary elections of masterminding the attack, which is denied by the rival candidate.",0,,1667868638
UGA6197,2020-09-03,2020,2,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement; Private Security Forces (Uganda),Rioters,Rioters (Uganda),NRM: National Resistance Movement; Private Security Forces (Uganda),Rioters,Rioters-Rioters,,800,Eastern Africa,Uganda,Ssembabule,Lwemiyaga,Lwemiyaga,Lwemiyaga,0.0848,31.0959,2,Independent (Uganda); Chimp Reports,National,"Around 3 September 2020 (as reported), supporters of two rival candidates for NRM primaries clashed at an unspecified area in Lwemiyaga sub county (Sembabule district). There are reports that candidates are using security forces (presumed to be private rather than state) in clashes throughout the area.",0,crowd size=no report,1667868638
UGA6199,2020-09-03,2020,1,Political violence,Riots,Mob violence,Rioters (Uganda),NRM: National Resistance Movement,Rioters,Police Forces of Uganda (1986-),,State forces,State forces-Rioters,,800,Eastern Africa,Uganda,Sheema,Sheema,Kabwohe Division,Sheema,-0.5799,30.3784,2,URN (Uganda),National,"On 3 September 2020, police fired upon NRM supporters participating in a procession for an NRM candidate (for upcoming internal primaries) at an unspecified location in Sheema district (presumed to be in Sheema town). Three people were wounded, and a person died when they jumped from the truck they were travelling on. According to reports, the Resident District Commissioner (RDC) and police had gone to disperse the rally, when the group saw the RDC, they tried to attack, accusing him of supporting the opponent. Police fired bullets in the air.",0,crowd size=no report,1667943765
